procurement_id,batch_id,farmer_id,product_id,product_name,procurement_date,season,county_sourced,quantity_kg,farmgate_price_kes_per_kg,transport_cost_kes,handling_cost_kes,moisture_percent,grade,rejected_quantity_kg,accepted_quantity_kg,collection_center,payment_status,days_to_pay_farmer
PR00624,B00624,F0076,P01,Maize,2026-05-07,Lean Season,Kirinyaga,795,51.95,117.33,839.55,12.3,Grade A,0,795,Kirinyaga Collection Center 3,Paid,5
PR00625,B00625,F0042,P01,Maize,2025-03-07,Lean Season,Kitui,742,59.83,132.15,650.18,10.8,Grade B,0,742,Kitui Collection Center 3,Pending,
PR00626,B00626,F0067,P03,Rice,2025-05-08,Lean Season,Kirinyaga,299,96.97,26.91,287.34,8.0,Grade B,0,299,Kirinyaga Collection Center 2,Paid,21
PR00627,B00627,F0016,P07,Green Grams,2025-02-10,Short Rains Harvest,Kitui,1319,118.65,288.67,808.35,11.6,Grade B,0,1319,Kitui Collection Center 3,Delayed,43
PR00628,B00628,F0070,P01,Maize,2025-06-25,Lean Season,Embu,1662,54.62,181.87,831.1,12.8,Grade C,0,1662,Embu Collection Center 3,Pending,
PR00629,B00629,F0018,P04,Wheat,2026-05-18,Lean Season,Bungoma,643,59.31,63.59,765.31,14.3,Grade B,0,643,Bungoma Collection Center 1,Paid,19
PR00630,B00630,F0025,P01,Maize,2025-05-26,Lean Season,Narok,745,52.41,113.89,871.8,15.1,Grade A,0,745,Narok Collection Center 3,Paid,13
PR00631,B00631,F0071,P02,Beans,2025-09-19,Long Rains Harvest,Kisii,1428,96.99,190.18,877.25,11.7,Grade C,0,1428,Kisii Collection Center 1,Delayed,29
PR00632,B00632,F0010,P04,Wheat,2025-10-03,Peak Demand Season,Nakuru,127,58.75,23.07,80.62,12.0,Grade B,0,127,Nakuru Collection Center 2,Paid,16
PR00633,B00633,F0041,P07,Green Grams,2026-03-21,Lean Season,Trans Nzoia,2352,150.53,263.13,1583.48,15.9,Grade B,0,2352,Trans Nzoia Collection Center 2,Paid,5
PR00634,B00634,F0047,P05,Sorghum,2025-12-08,Peak Demand Season,Kakamega,1204,66.74,186.74,1274.64,15.6,Grade A,0,1204,Kakamega Collection Center 1,Paid,9
PR00635,B00635,F0016,P07,Green Grams,2025-06-29,Lean Season,Kitui,910,156.81,234.18,830.08,10.2,Grade A,0,910,Kitui Collection Center 2,Paid,12
PR00636,B00636,F0078,P04,Wheat,2025-04-12,Lean Season,Nyeri,456,61.56,41.85,530.13,11.3,Grade A,0,456,Nyeri Collection Center 3,Delayed,43
PR00637,B00637,F0113,P04,Wheat,2026-02-17,Short Rains Harvest,Bungoma,323,48.23,28.88,163.65,13.0,Grade A,0,323,Bungoma Collection Center 3,Paid,14
PR00638,B00638,F0118,P01,Maize,2026-01-15,Short Rains Harvest,Meru,1636,50.65,173.64,1515.09,15.0,Grade A,0,1636,Meru Collection Center 3,Pending,
PR00639,B00639,F0055,P01,Maize,2025-08-23,Long Rains Harvest,Trans Nzoia,896,43.13,94.07,1042.24,13.6,Grade B,43,853,Trans Nzoia Collection Center 1,Pending,
PR00640,B00640,F0008,P01,Maize,2025-03-28,Lean Season,Kitui,363,60.36,37.49,306.73,13.4,Grade C,0,363,Kitui Collection Center 3,Paid,13
PR00641,B00641,F0064,P01,Maize,2026-06-12,Lean Season,Nakuru,411,59.32,74.92,358.67,10.6,Grade A,0,411,Nakuru Collection Center 1,Pending,
PR00642,B00642,F0090,P06,Millet,2025-12-20,Peak Demand Season,Kitui,959,92.21,151.15,1117.82,13.3,Grade C,0,959,Kitui Collection Center 3,Paid,13
PR00643,B00643,F0022,P03,Rice,2025-08-19,Long Rains Harvest,Makueni,1063,67.94,125.88,630.7,11.0,Grade A,0,1063,Makueni Collection Center 1,Paid,15
PR00644,B00644,F0087,P02,Beans,2025-09-13,Long Rains Harvest,Kitui,1331,118.01,156.62,1464.72,12.4,Grade A,0,1331,Kitui Collection Center 3,Paid,12
PR00645,B00645,F0028,P04,Wheat,2025-11-09,Peak Demand Season,Kisii,474,58.06,89.09,408.05,12.4,Grade C,0,474,Kisii Collection Center 1,Pending,
PR00646,B00646,F0079,P02,Beans,2026-04-17,Lean Season,Kakamega,1379,121.12,131.74,694.48,11.2,Grade A,0,1379,Kakamega Collection Center 2,Paid,14
PR00647,B00647,F0068,P01,Maize,2026-06-11,Lean Season,Kisumu,543,63.14,66.15,618.57,11.4,Grade B,0,543,Kisumu Collection Center 2,Paid,21
PR00648,B00648,F0055,P01,Maize,2025-07-06,Long Rains Harvest,Trans Nzoia,593,46.54,54.04,707.19,13.3,Grade B,0,593,Trans Nzoia Collection Center 1,Pending,
PR00649,B00649,F0112,P02,Beans,2025-07-23,Long Rains Harvest,Narok,501,91.47,48.73,297.38,10.2,Grade A,0,501,Narok Collection Center 2,Paid,20
PR00650,B00650,F0035,P08,Cowpeas,2025-05-02,Lean Season,Nyeri,909,112.71,97.75,963.43,11.1,Grade A,0,909,Nyeri Collection Center 3,Delayed,35
PR00651,B00651,F0095,P06,Millet,2026-02-03,Short Rains Harvest,Machakos,817,80.0,112.13,861.85,11.4,Grade A,148,669,Machakos Collection Center 2,Paid,14
PR00652,B00652,F0077,P02,Beans,2025-01-09,Short Rains Harvest,Trans Nzoia,953,106.75,95.08,800.66,9.2,Grade A,0,953,Trans Nzoia Collection Center 1,Paid,10
PR00653,B00653,F0015,P01,Maize,2025-09-27,Long Rains Harvest,Bungoma,929,53.28,105.44,998.14,10.6,Grade B,0,929,Bungoma Collection Center 3,Pending,
PR00654,B00654,F0025,P05,Sorghum,2025-06-02,Lean Season,Narok,579,58.9,74.53,305.05,10.1,Grade C,0,579,Narok Collection Center 1,Paid,19
PR00655,B00655,F0049,P07,Green Grams,2026-02-22,Short Rains Harvest,Busia,495,132.95,54.04,587.11,11.0,Grade A,0,495,Busia Collection Center 1,Paid,16
PR00656,B00656,F0035,P02,Beans,2026-01-08,Short Rains Harvest,Nyeri,1222,100.91,125.11,968.62,16.4,Grade A,51,1171,Nyeri Collection Center 1,Pending,
PR00657,B00657,F0036,P01,Maize,2025-04-14,Lean Season,Kitui,485,54.76,53.64,409.29,12.2,Grade A,0,485,Kitui Collection Center 1,Paid,14
PR00658,B00658,F0095,P02,Beans,2026-01-06,Short Rains Harvest,Machakos,1727,118.48,217.84,1594.54,11.0,Grade A,0,1727,Machakos Collection Center 1,Paid,10
PR00659,B00659,F0096,P01,Maize,2025-05-04,Lean Season,Narok,1095,47.78,132.69,1225.12,12.9,Grade A,0,1095,Narok Collection Center 3,Paid,16
PR00660,B00660,F0039,P05,Sorghum,2026-05-01,Lean Season,Kitui,1456,75.93,168.15,1462.61,13.2,Grade A,0,1456,Kitui Collection Center 3,Paid,18
PR00661,B00661,F0115,P09,Barley,2026-01-10,Short Rains Harvest,Kirinyaga,368,46.06,58.82,418.63,10.4,Grade A,0,368,Kirinyaga Collection Center 1,Paid,17
PR00662,B00662,F0036,P01,Maize,2025-05-13,Lean Season,Kitui,328,52.23,42.91,177.96,9.8,Grade A,0,328,Kitui Collection Center 3,Paid,7
PR00663,B00663,F0010,P07,Green Grams,2025-06-19,Lean Season,Nakuru,590,153.03,102.49,527.31,11.5,Grade B,0,590,Nakuru Collection Center 3,Paid,12
PR00664,B00664,F0090,P01,Maize,2025-01-10,Short Rains Harvest,Kitui,326,53.26,51.99,266.93,13.1,Grade B,0,326,Kitui Collection Center 3,Paid,16
PR00665,B00665,F0016,P01,Maize,2025-06-25,Lean Season,Kitui,50,51.05,11.88,35.21,16.9,Grade C,3,47,Kitui Collection Center 1,Pending,
PR00666,B00666,F0032,P05,Sorghum,2025-08-04,Long Rains Harvest,Nakuru,599,54.0,71.0,445.19,13.5,Grade B,111,488,Nakuru Collection Center 3,Paid,19
PR00667,B00667,F0115,P01,Maize,2025-10-29,Peak Demand Season,Kirinyaga,373,49.55,50.51,399.54,16.2,Grade B,0,373,Kirinyaga Collection Center 1,Paid,12
PR00668,B00668,F0112,P04,Wheat,2025-04-19,Lean Season,Narok,1157,59.61,124.22,1344.39,10.8,Grade B,0,1157,Narok Collection Center 2,Paid,14
PR00669,B00669,F0035,P01,Maize,2025-07-28,Long Rains Harvest,Nyeri,530,47.2,60.53,544.33,10.3,Grade A,0,530,Nyeri Collection Center 2,Paid,11
PR00670,B00670,F0024,P01,Maize,2026-04-16,Lean Season,Trans Nzoia,2142,50.36,276.95,1354.18,8.5,Grade B,0,2142,Trans Nzoia Collection Center 1,Paid,15
PR00671,B00671,F0105,P08,Cowpeas,2026-02-08,Short Rains Harvest,Kakamega,250,103.19,27.19,150.12,16.7,Grade C,0,250,Kakamega Collection Center 3,Paid,15
PR00672,B00672,F0094,P04,Wheat,2025-01-13,Short Rains Harvest,Makueni,353,49.43,57.76,181.62,15.2,Grade C,0,353,Makueni Collection Center 1,Paid,11
PR00673,B00673,F0035,P06,Millet,2025-05-27,Lean Season,Nyeri,1121,123.24,121.99,1182.3,12.9,Grade B,0,1121,Nyeri Collection Center 3,Pending,
PR00674,B00674,F0018,P01,Maize,2026-05-07,Lean Season,Bungoma,2358,60.65,254.1,2525.01,14.2,Grade B,0,2358,Bungoma Collection Center 2,Paid,5
PR00675,B00675,F0016,P05,Sorghum,2025-01-22,Short Rains Harvest,Kitui,369,61.27,78.56,261.15,13.5,Grade C,0,369,Kitui Collection Center 1,Delayed,40
PR00676,B00676,F0050,P01,Maize,2025-05-31,Lean Season,Machakos,886,53.37,117.86,1014.63,10.6,Grade B,0,886,Machakos Collection Center 2,Delayed,50
PR00677,B00677,F0015,P01,Maize,2025-08-18,Long Rains Harvest,Bungoma,1162,40.14,156.17,871.63,13.4,Grade A,0,1162,Bungoma Collection Center 1,Delayed,55
PR00678,B00678,F0023,P05,Sorghum,2026-03-15,Lean Season,Bungoma,166,65.64,19.35,161.95,13.7,Grade B,0,166,Bungoma Collection Center 2,Pending,
PR00679,B00679,F0035,P07,Green Grams,2026-05-27,Lean Season,Nyeri,136,162.56,15.97,145.18,10.7,Grade A,0,136,Nyeri Collection Center 1,Delayed,36
PR00680,B00680,F0019,P06,Millet,2025-11-24,Peak Demand Season,Uasin Gishu,632,88.97,79.47,668.53,13.7,Grade C,78,554,Uasin Gishu Collection Center 1,Pending,
PR00681,B00681,F0017,P01,Maize,2025-07-06,Long Rains Harvest,Nakuru,258,49.94,37.4,218.25,8.6,Grade C,0,258,Nakuru Collection Center 1,Paid,17
PR00682,B00682,F0084,P07,Green Grams,2025-09-09,Long Rains Harvest,Kitui,1044,123.8,130.44,915.72,13.4,Grade B,0,1044,Kitui Collection Center 3,Paid,10
PR00683,B00683,F0074,P02,Beans,2025-08-13,Long Rains Harvest,Uasin Gishu,243,113.27,23.17,121.99,10.2,Grade A,0,243,Uasin Gishu Collection Center 1,Delayed,28
PR00684,B00684,F0045,P01,Maize,2026-01-05,Short Rains Harvest,Bungoma,749,52.8,89.62,803.91,10.7,Grade A,0,749,Bungoma Collection Center 2,Delayed,30
PR00685,B00685,F0106,P01,Maize,2025-08-18,Long Rains Harvest,Busia,1127,39.46,102.52,1322.46,13.5,Grade B,273,854,Busia Collection Center 3,Paid,17
PR00686,B00686,F0075,P01,Maize,2025-03-17,Lean Season,Nyeri,427,55.58,59.57,260.78,8.0,Grade A,0,427,Nyeri Collection Center 2,Paid,17
PR00687,B00687,F0024,P01,Maize,2026-04-27,Lean Season,Trans Nzoia,1057,60.36,133.17,1045.37,12.4,Grade A,0,1057,Trans Nzoia Collection Center 3,Pending,
PR00688,B00688,F0015,P01,Maize,2025-06-09,Lean Season,Bungoma,537,48.12,67.21,495.61,13.5,Grade A,0,537,Bungoma Collection Center 2,Paid,8
PR00689,B00689,F0107,P04,Wheat,2025-09-22,Long Rains Harvest,Embu,818,50.78,101.62,815.18,13.4,Grade A,0,818,Embu Collection Center 1,Paid,16
PR00690,B00690,F0052,P06,Millet,2025-02-27,Short Rains Harvest,Kitui,459,82.65,44.39,469.19,13.8,Grade C,0,459,Kitui Collection Center 2,Paid,17
PR00691,B00691,F0052,P05,Sorghum,2026-01-25,Short Rains Harvest,Kitui,507,48.73,57.07,483.0,13.0,Grade A,82,425,Kitui Collection Center 1,Pending,
PR00692,B00692,F0021,P01,Maize,2025-04-20,Lean Season,Bungoma,94,48.21,11.22,96.78,14.9,Grade B,0,94,Bungoma Collection Center 2,Paid,13
PR00693,B00693,F0073,P01,Maize,2025-02-15,Short Rains Harvest,Machakos,1638,48.47,354.35,871.38,11.5,Grade C,178,1460,Machakos Collection Center 2,Paid,14
PR00694,B00694,F0041,P04,Wheat,2026-02-05,Short Rains Harvest,Trans Nzoia,334,50.59,37.45,331.28,8.7,Grade A,0,334,Trans Nzoia Collection Center 1,Paid,8
PR00695,B00695,F0102,P01,Maize,2026-01-27,Short Rains Harvest,Kisumu,902,47.15,231.07,474.62,11.7,Grade B,0,902,Kisumu Collection Center 3,Paid,12
PR00696,B00696,F0028,P01,Maize,2025-05-25,Lean Season,Kisii,295,60.82,45.74,346.5,11.9,Grade B,0,295,Kisii Collection Center 2,Delayed,20
PR00697,B00697,F0017,P03,Rice,2025-12-14,Peak Demand Season,Nakuru,974,80.22,150.87,1127.99,13.2,Grade B,0,974,Nakuru Collection Center 3,Paid,12
PR00698,B00698,F0020,P05,Sorghum,2026-05-25,Lean Season,Uasin Gishu,1797,55.94,171.74,1862.45,15.5,Grade C,0,1797,Uasin Gishu Collection Center 2,Delayed,37
PR00699,B00699,F0041,P01,Maize,2025-06-23,Lean Season,Trans Nzoia,2057,63.78,189.66,1431.84,15.9,Grade A,411,1646,Trans Nzoia Collection Center 2,Paid,8
PR00700,B00700,F0098,P09,Barley,2026-03-29,Lean Season,Trans Nzoia,633,56.56,70.26,371.43,13.1,Grade A,0,633,Trans Nzoia Collection Center 3,Paid,21
PR00701,B00701,F0017,P08,Cowpeas,2026-03-28,Lean Season,Nakuru,865,110.88,141.01,1008.96,14.0,Grade B,0,865,Nakuru Collection Center 3,Paid,12
PR00702,B00702,F0083,P01,Maize,2025-02-28,Short Rains Harvest,Busia,1200,51.16,145.39,1289.84,11.5,Grade B,0,1200,Busia Collection Center 2,Paid,5
PR00703,B00703,F0029,P07,Green Grams,2026-02-02,Short Rains Harvest,Kitui,866,145.56,102.59,644.53,12.0,Grade A,0,866,Kitui Collection Center 1,Paid,15
PR00704,B00704,F0118,P06,Millet,2026-02-11,Short Rains Harvest,Meru,1930,99.35,202.21,1409.1,11.0,Grade C,0,1930,Meru Collection Center 2,Pending,
PR00705,B00705,F0059,P01,Maize,2025-02-09,Short Rains Harvest,Machakos,1503,48.19,180.14,904.6,13.7,Grade B,0,1503,Machakos Collection Center 1,Pending,
PR00706,B00706,F0047,P08,Cowpeas,2026-03-17,Lean Season,Kakamega,1775,131.44,280.23,1150.28,11.5,Grade B,0,1775,Kakamega Collection Center 1,Paid,20
PR00707,B00707,F0009,P01,Maize,2025-10-08,Peak Demand Season,Meru,1527,50.91,166.23,1524.78,13.4,Grade B,0,1527,Meru Collection Center 1,Paid,10
PR00708,B00708,F0116,P01,Maize,2026-03-15,Lean Season,Makueni,456,53.17,77.84,280.52,10.3,Grade A,0,456,Makueni Collection Center 1,Paid,5
PR00709,B00709,F0056,P09,Barley,2025-12-30,Peak Demand Season,Kisumu,641,55.78,127.28,689.79,15.6,Grade C,121,520,Kisumu Collection Center 1,Paid,11
PR00710,B00710,F0106,P02,Beans,2025-11-21,Peak Demand Season,Busia,410,100.35,44.87,473.01,12.0,Grade A,0,410,Busia Collection Center 2,Paid,19
PR00711,B00711,F0001,P04,Wheat,2026-04-07,Lean Season,Trans Nzoia,2081,62.09,283.37,1964.47,11.7,Grade A,0,2081,Trans Nzoia Collection Center 1,Pending,
PR00712,B00712,F0070,P02,Beans,2025-06-20,Lean Season,Embu,540,133.32,49.61,349.29,12.2,Grade B,0,540,Embu Collection Center 2,Paid,16
PR00713,B00713,F0115,P01,Maize,2025-11-11,Peak Demand Season,Kirinyaga,136,52.54,22.5,134.57,15.3,Grade B,0,136,Kirinyaga Collection Center 3,Paid,12
PR00714,B00714,F0098,P02,Beans,2025-12-10,Peak Demand Season,Trans Nzoia,802,104.51,89.86,641.49,12.3,Grade A,0,802,Trans Nzoia Collection Center 3,Paid,17
PR00715,B00715,F0056,P05,Sorghum,2025-10-18,Peak Demand Season,Kisumu,1918,65.14,414.4,2175.24,14.5,Grade A,0,1918,Kisumu Collection Center 1,Paid,9
PR00716,B00716,F0053,P05,Sorghum,2025-04-17,Lean Season,Busia,1073,64.88,145.92,1232.94,11.9,Grade A,0,1073,Busia Collection Center 2,Paid,11
PR00717,B00717,F0028,P07,Green Grams,2025-08-17,Long Rains Harvest,Kisii,824,137.56,141.03,478.04,13.4,Grade C,0,824,Kisii Collection Center 2,Pending,
PR00718,B00718,F0106,P02,Beans,2026-02-10,Short Rains Harvest,Busia,1071,90.54,103.6,703.39,13.8,Grade C,0,1071,Busia Collection Center 2,Pending,
PR00719,B00719,F0001,P05,Sorghum,2026-03-01,Lean Season,Trans Nzoia,522,54.49,57.83,549.85,12.3,Grade A,0,522,Trans Nzoia Collection Center 1,Paid,11
PR00720,B00720,F0056,P08,Cowpeas,2025-09-05,Long Rains Harvest,Kisumu,1341,96.3,254.84,1248.99,11.7,Grade A,0,1341,Kisumu Collection Center 3,Paid,16
PR00721,B00721,F0094,P02,Beans,2025-06-27,Lean Season,Makueni,433,124.46,69.79,264.52,8.0,Grade B,0,433,Makueni Collection Center 3,Paid,13
PR00722,B00722,F0108,P07,Green Grams,2025-09-24,Long Rains Harvest,Busia,344,139.67,50.93,249.64,9.1,Grade A,0,344,Busia Collection Center 1,Pending,
PR00723,B00723,F0091,P01,Maize,2025-03-22,Lean Season,Nyeri,931,57.29,118.76,943.96,10.0,Grade B,0,931,Nyeri Collection Center 3,Paid,12
PR00724,B00724,F0039,P08,Cowpeas,2025-07-18,Long Rains Harvest,Kitui,1062,95.74,124.04,1110.87,10.8,Grade B,0,1062,Kitui Collection Center 1,Paid,11
PR00725,B00725,F0082,P05,Sorghum,2025-04-16,Lean Season,Kisumu,2126,56.24,372.36,1245.58,10.7,Grade A,0,2126,Kisumu Collection Center 2,Paid,18
PR00726,B00726,F0027,P08,Cowpeas,2026-02-05,Short Rains Harvest,Kisii,579,86.47,63.72,457.19,13.6,Grade B,0,579,Kisii Collection Center 2,Paid,9
PR00727,B00727,F0058,P05,Sorghum,2025-06-14,Lean Season,Kakamega,1107,57.79,153.91,691.96,11.8,Grade B,271,836,Kakamega Collection Center 2,Delayed,24
PR00728,B00728,F0077,P09,Barley,2025-01-06,Short Rains Harvest,Trans Nzoia,442,43.3,49.22,507.68,14.1,Grade A,63,379,Trans Nzoia Collection Center 2,Paid,7
PR00729,B00729,F0028,P01,Maize,2025-01-31,Short Rains Harvest,Kisii,1103,44.88,173.69,1113.39,14.5,Grade B,0,1103,Kisii Collection Center 2,Delayed,23
PR00730,B00730,F0084,P06,Millet,2025-10-29,Peak Demand Season,Kitui,618,99.69,82.05,497.64,15.4,Grade C,0,618,Kitui Collection Center 3,Paid,11
PR00731,B00731,F0051,P01,Maize,2025-04-16,Lean Season,Makueni,597,57.5,78.27,428.71,12.1,Grade C,0,597,Makueni Collection Center 2,Delayed,43
PR00732,B00732,F0035,P05,Sorghum,2025-11-23,Peak Demand Season,Nyeri,2269,63.48,247.37,1816.38,11.9,Grade A,0,2269,Nyeri Collection Center 1,Paid,2
PR00733,B00733,F0066,P08,Cowpeas,2025-09-17,Long Rains Harvest,Makueni,264,97.16,27.35,284.77,16.2,Grade C,0,264,Makueni Collection Center 1,Paid,16
PR00734,B00734,F0055,P07,Green Grams,2025-07-10,Long Rains Harvest,Trans Nzoia,140,122.91,12.11,134.38,14.4,Grade C,14,126,Trans Nzoia Collection Center 2,Paid,19
PR00735,B00735,F0073,P01,Maize,2025-11-26,Peak Demand Season,Machakos,1893,59.2,388.19,1457.45,13.1,Grade B,173,1720,Machakos Collection Center 3,Paid,11
PR00736,B00736,F0115,P01,Maize,2026-03-08,Lean Season,Kirinyaga,471,59.26,70.37,503.68,13.7,Grade A,0,471,Kirinyaga Collection Center 2,Paid,12
PR00737,B00737,F0016,P02,Beans,2026-04-09,Lean Season,Kitui,563,114.07,127.12,432.38,14.4,Grade B,0,563,Kitui Collection Center 1,Pending,
PR00738,B00738,F0037,P08,Cowpeas,2025-05-15,Lean Season,Trans Nzoia,2094,126.84,281.74,2360.11,15.7,Grade A,0,2094,Trans Nzoia Collection Center 1,Paid,6
PR00739,B00739,F0054,P07,Green Grams,2025-11-05,Peak Demand Season,Kirinyaga,2267,136.96,283.39,1768.81,11.0,Grade A,0,2267,Kirinyaga Collection Center 3,Paid,14
PR00740,B00740,F0064,P09,Barley,2025-05-05,Lean Season,Nakuru,340,58.72,65.76,194.45,14.1,Grade C,85,255,Nakuru Collection Center 3,Pending,
PR00741,B00741,F0022,P02,Beans,2025-04-01,Lean Season,Makueni,421,114.96,56.58,319.21,14.0,Grade C,0,421,Makueni Collection Center 2,Pending,
PR00742,B00742,F0006,P08,Cowpeas,2025-04-24,Lean Season,Kirinyaga,951,100.17,100.11,651.06,10.4,Grade B,0,951,Kirinyaga Collection Center 1,Paid,12
PR00743,B00743,F0016,P04,Wheat,2025-05-10,Lean Season,Kitui,578,55.1,124.56,525.34,8.2,Grade B,0,578,Kitui Collection Center 3,Paid,15
PR00744,B00744,F0074,P04,Wheat,2026-05-05,Lean Season,Uasin Gishu,622,58.93,70.77,451.16,10.3,Grade A,0,622,Uasin Gishu Collection Center 1,Paid,20
PR00745,B00745,F0107,P02,Beans,2025-09-06,Long Rains Harvest,Embu,273,111.67,35.85,175.85,12.9,Grade C,9,264,Embu Collection Center 2,Paid,17
PR00746,B00746,F0014,P01,Maize,2025-12-15,Peak Demand Season,Nyeri,828,47.61,89.61,719.82,12.9,Grade B,0,828,Nyeri Collection Center 1,Paid,19
PR00747,B00747,F0014,P07,Green Grams,2025-05-14,Lean Season,Nyeri,792,143.71,81.07,936.58,18.5,Grade C,0,792,Nyeri Collection Center 2,Paid,16
PR00748,B00748,F0088,P02,Beans,2025-11-11,Peak Demand Season,Makueni,425,139.71,58.12,242.86,12.1,Grade A,0,425,Makueni Collection Center 2,Paid,15
PR00749,B00749,F0004,P01,Maize,2026-05-03,Lean Season,Kakamega,1052,58.9,106.37,721.57,11.0,Grade A,0,1052,Kakamega Collection Center 3,Paid,21
PR00750,B00750,F0043,P02,Beans,2025-02-24,Short Rains Harvest,Trans Nzoia,927,107.02,109.53,495.38,13.8,Grade C,0,927,Trans Nzoia Collection Center 1,Paid,21
PR00751,B00751,F0068,P05,Sorghum,2026-05-21,Lean Season,Kisumu,1004,65.38,113.12,537.05,12.8,Grade A,0,1004,Kisumu Collection Center 3,Delayed,41
PR00752,B00752,F0009,P01,Maize,2025-04-14,Lean Season,Meru,313,51.98,39.18,309.76,12.0,Grade A,0,313,Meru Collection Center 3,Pending,
PR00753,B00753,F0027,P01,Maize,2025-06-25,Lean Season,Kisii,811,61.12,80.16,568.99,14.9,Grade B,114,697,Kisii Collection Center 2,Pending,
PR00754,B00754,F0110,P06,Millet,2025-09-02,Long Rains Harvest,Bungoma,282,78.61,39.53,173.9,10.7,Grade A,0,282,Bungoma Collection Center 2,Paid,12
PR00755,B00755,F0023,P02,Beans,2025-09-28,Long Rains Harvest,Bungoma,919,119.83,96.16,948.58,13.9,Grade B,0,919,Bungoma Collection Center 1,Paid,16
PR00756,B00756,F0006,P03,Rice,2025-01-18,Short Rains Harvest,Kirinyaga,478,78.36,59.16,518.51,10.6,Grade A,0,478,Kirinyaga Collection Center 2,Paid,19
PR00757,B00757,F0043,P07,Green Grams,2026-04-09,Lean Season,Trans Nzoia,1614,155.28,189.78,1423.55,12.8,Grade A,0,1614,Trans Nzoia Collection Center 2,Pending,
PR00758,B00758,F0115,P06,Millet,2026-06-15,Lean Season,Kirinyaga,1167,117.36,192.58,1320.48,18.3,Grade B,0,1167,Kirinyaga Collection Center 1,Pending,
PR00759,B00759,F0053,P01,Maize,2025-08-14,Long Rains Harvest,Busia,99,48.35,11.58,84.0,14.3,Grade B,0,99,Busia Collection Center 3,Paid,8
PR00760,B00760,F0118,P01,Maize,2026-01-22,Short Rains Harvest,Meru,503,49.61,63.32,560.34,11.2,Grade B,0,503,Meru Collection Center 3,Delayed,32
PR00761,B00761,F0117,P01,Maize,2025-12-24,Peak Demand Season,Machakos,1843,59.02,181.59,1459.85,8.0,Grade A,0,1843,Machakos Collection Center 2,Paid,13
PR00762,B00762,F0016,P07,Green Grams,2026-03-20,Lean Season,Kitui,1480,168.25,354.58,1561.06,16.0,Grade A,346,1134,Kitui Collection Center 3,Paid,12
PR00763,B00763,F0038,P01,Maize,2025-06-16,Lean Season,Nyeri,309,52.48,35.34,327.49,14.9,Grade A,0,309,Nyeri Collection Center 1,Paid,14
PR00764,B00764,F0001,P03,Rice,2026-03-17,Lean Season,Trans Nzoia,978,87.08,132.48,523.16,14.8,Grade C,0,978,Trans Nzoia Collection Center 3,Paid,19
PR00765,B00765,F0012,P01,Maize,2025-10-05,Peak Demand Season,Narok,1113,46.5,169.28,893.11,13.3,Grade B,262,851,Narok Collection Center 3,Paid,17
PR00766,B00766,F0055,P05,Sorghum,2026-02-13,Short Rains Harvest,Trans Nzoia,1863,63.97,162.25,1272.21,16.9,Grade B,0,1863,Trans Nzoia Collection Center 2,Paid,13
PR00767,B00767,F0018,P07,Green Grams,2025-07-24,Long Rains Harvest,Bungoma,604,119.14,58.19,386.36,13.4,Grade B,0,604,Bungoma Collection Center 1,Paid,21
PR00768,B00768,F0113,P02,Beans,2026-03-24,Lean Season,Bungoma,484,110.7,47.91,477.17,12.9,Grade B,0,484,Bungoma Collection Center 2,Paid,12
PR00769,B00769,F0053,P02,Beans,2026-04-18,Lean Season,Busia,207,107.64,26.9,242.24,13.0,Grade B,0,207,Busia Collection Center 1,Paid,21
PR00770,B00770,F0048,P04,Wheat,2025-05-11,Lean Season,Uasin Gishu,775,58.47,86.4,863.71,14.4,Grade C,137,638,Uasin Gishu Collection Center 3,Paid,10
PR00771,B00771,F0007,P03,Rice,2025-03-28,Lean Season,Narok,2013,79.75,259.16,1922.25,13.7,Grade A,0,2013,Narok Collection Center 2,Paid,13
PR00772,B00772,F0016,P07,Green Grams,2026-06-08,Lean Season,Kitui,2660,165.87,558.73,1711.83,13.6,Grade B,0,2660,Kitui Collection Center 3,Paid,21
PR00773,B00773,F0020,P05,Sorghum,2025-11-05,Peak Demand Season,Uasin Gishu,1238,63.59,141.36,1430.6,12.0,Grade B,0,1238,Uasin Gishu Collection Center 1,Paid,13
PR00774,B00774,F0016,P05,Sorghum,2025-04-10,Lean Season,Kitui,703,59.3,149.71,363.63,10.3,Grade A,0,703,Kitui Collection Center 2,Paid,20
PR00775,B00775,F0105,P09,Barley,2025-08-29,Long Rains Harvest,Kakamega,367,48.22,43.7,394.59,15.9,Grade C,0,367,Kakamega Collection Center 3,Paid,6
PR00776,B00776,F0019,P01,Maize,2025-09-04,Long Rains Harvest,Uasin Gishu,301,41.15,40.61,265.69,11.4,Grade A,0,301,Uasin Gishu Collection Center 2,Delayed,31
PR00777,B00777,F0036,P02,Beans,2026-02-05,Short Rains Harvest,Kitui,1043,104.91,131.76,860.24,12.7,Grade A,0,1043,Kitui Collection Center 2,Paid,13
PR00778,B00778,F0039,P01,Maize,2025-02-04,Short Rains Harvest,Kitui,545,49.71,74.38,508.98,13.5,Grade C,0,545,Kitui Collection Center 3,Paid,12
PR00779,B00779,F0002,P03,Rice,2025-06-12,Lean Season,Trans Nzoia,309,87.21,53.99,263.34,9.0,Grade B,0,309,Trans Nzoia Collection Center 3,Paid,14
